Toronto C04,153.5,"$933,300 6.60%",154.1,"$1,101,900 6.13%",154.4,"$737,900 7.37%",150.5,"$562,200 9.69%",150.9,"$370,800 10.47%"
Toronto C06,157.9,"$569,600 11.12%",161.0,"$687,100 13.06%",145.1,"$533,600 5.68%",135.9,"$370,800 1.95%",154.1,"$340,400 9.06%"
Toronto C07,154.4,"$491,000 4.89%",167.1,"$761,500 13.44%",153.4,"$563,600 14.05%",127.4,"$374,600 0.55%",149.4,"$343,400 -0.93%"
Toronto C08,163.8,"$410,300 1.93%",153.8,"$475,500 0.07%",155.4,"$633,100 0.84%",186.1,"$562,500 5.50%",164.7,"$371,800 1.60%"
Toronto C09,135.7,"$1,032,600 -1.24%",130.0,"$1,632,500 -3.13%",147.6,"$1,200,700 5.88%",161.2,"$832,000 12.73%",138.1,"$457,500 -0.14%"
Toronto C10,165.1,"$555,200 2.87%",150.2,"$923,400 2.81%",160.5,"$793,100 4.29%",218.8,"$495,400 11.01%",166.9,"$398,600 1.15%"
Toronto C11,135.3,"$546,200 0.59%",156.3,"$1,074,300 10.07%",166.7,"$753,300 14.10%",110.5,"$176,300 -3.75%",118.0,"$170,300 -7.74%"
Toronto C12,149.2,"$1,179,300 -6.92%",145.2,"$1,574,900 2.18%",156.5,"$672,700 3.71%",134.6,"$389,800 -44.90%",165.9,"$536,800 -3.71%"
Toronto C13,145.6,"$539,000 7.30%",154.4,"$841,700 7.82%",151.0,"$487,200 13.70%",156.5,"$453,000 4.89%",136.1,"$293,100 3.81%"
Toronto C14,163.0,"$558,700 9.10%",179.3,"$995,900 16.35%",179.3,"$873,700 20.66%",180.4,"$609,500 23.73%",155.9,"$394,600 5.20%"
Toronto C15,150.9,"$503,800 6.49%",169.3,"$812,000 9.94%",158.9,"$518,800 11.98%",160.5,"$396,600 9.63%",127.5,"$286,700 -2.60%"
Toronto E01,174.0,"$533,200 4.50%",174.3,"$589,300 7.79%",172.5,"$551,900 4.48%",184.3,"$372,700 -15.42%",192.5,"$456,600 0.94%"
Toronto E02,163.9,"$601,800 8.90%",159.9,"$706,100 10.73%",168.5,"$551,900 9.42%",156.9,"$524,600 -10.29%",158.1,"$413,300 2.93%"
Toronto E03,158.0,"$492,000 10.34%",163.9,"$542,900 13.35%",150.4,"$491,500 4.81%",-,- -,132.4,"$229,000 2.95%"
Toronto E04,145.2,"$369,000 9.67%",155.0,"$460,200 13.80%",150.3,"$366,000 8.36%",147.2,"$314,800 5.82%",130.5,"$197,200 5.75%"
Toronto E05,143.8,"$392,200 6.52%",157.6,"$555,300 12.25%",155.6,"$430,100 9.73%",141.4,"$308,200 10.12%",130.4,"$256,100 -1.66%"
Toronto E06,160.1,"$462,600 9.58%",161.1,"$469,800 9.82%",160.6,"$381,400 6.01%",-,- -,143.7,"$332,100 0.21%"
Toronto E07,147.1,"$372,800 11.02%",156.9,"$513,300 11.83%",156.1,"$407,700 13.86%",143.6,"$310,300 6.37%",126.0,"$214,600 2.94%"
Toronto E08,141.1,"$370,500 7.63%",152.6,"$477,000 9.86%",141.0,"$347,200 -2.56%",139.2,"$285,200 9.69%",119.1,"$189,200 2.50%"
Toronto E09,137.9,"$333,000 5.35%",146.0,"$416,200 7.99%",143.1,"$351,000 8.33%",127.1,"$239,400 6.09%",130.3,"$255,800 1.64%"
Toronto E10,141.6,"$410,500 8.26%",144.9,"$462,100 10.11%",147.3,"$377,100 10.59%",128.5,"$228,200 5.07%",98.8,"$159,300 -10.18%"
Toronto E11,132.0,"$315,600 0.53%",142.4,"$415,900 1.93%",136.7,"$330,800 2.78%",112.2,"$219,800 2.84%",120.3,"$179,300 2.21%"
