Toronto C04,155.7,"$964,700 6.57%",157.9,"$1,103,800 9.88%",156.2,"$746,800 7.80%",150.5,"$562,300 -0.07%",147.1,"$349,700 -3.03%"
Toronto C06,161.4,"$638,700 12.40%",165.3,"$707,500 14.16%",154.2,"$567,100 16.55%",135.8,"$370,600 3.03%",155.8,"$344,500 9.56%"
Toronto C07,154.3,"$529,900 0.85%",172.2,"$788,300 13.81%",159.4,"$566,500 14.59%",128.8,"$378,100 5.06%",145.0,"$341,600 -8.29%"
Toronto C08,167.3,"$430,800 3.85%",161.3,"$501,300 6.19%",162.1,"$671,000 6.09%",171.3,"$519,500 -3.44%",168.4,"$371,400 3.50%"
Toronto C09,137.0,"$1,017,400 1.11%",127.4,"$1,600,400 4.77%",145.0,"$1,179,900 4.47%",169.9,"$877,000 12.97%",143.1,"$474,100 -3.31%"
Toronto C10,172.6,"$673,300 7.34%",159.9,"$981,200 9.90%",168.1,"$830,200 9.16%",223.4,"$512,300 6.33%",173.2,"$415,000 5.80%"
Toronto C11,135.1,"$484,100 -3.22%",155.2,"$1,039,100 8.91%",165.0,"$724,000 9.34%",115.3,"$183,900 4.91%",117.9,"$167,800 -14.13%"
Toronto C12,151.8,"$1,300,900 1.40%",145.7,"$1,565,900 3.26%",159.7,"$690,000 5.13%",146.4,"$495,900 3.46%",170.9,"$537,500 -2.90%"
Toronto C13,147.4,"$543,800 5.59%",157.8,"$845,500 9.89%",154.0,"$494,100 14.58%",164.9,"$469,600 19.58%",135.6,"$268,300 -1.88%"
Toronto C14,166.1,"$564,500 6.61%",180.9,"$981,500 11.94%",184.4,"$899,600 13.41%",194.9,"$658,600 24.38%",158.3,"$398,100 2.99%"
Toronto C15,154.5,"$516,500 5.46%",175.0,"$820,300 11.75%",163.0,"$531,900 12.49%",167.0,"$411,500 10.74%",129.6,"$302,900 -4.71%"
Toronto E01,180.0,"$559,000 8.50%",180.2,"$607,100 12.06%",179.8,"$564,100 8.57%",183.1,"$370,300 -6.01%",186.5,"$442,400 -1.43%"
Toronto E02,167.9,"$624,600 7.84%",162.5,"$715,700 8.33%",173.7,"$579,300 9.59%",162.7,"$543,900 0.12%",168.3,"$445,400 7.88%"
Toronto E03,161.2,"$496,600 10.87%",166.0,"$557,700 13.62%",154.2,"$502,100 6.13%",-,- -,140.7,"$210,500 4.84%"
Toronto E04,151.7,"$380,800 14.49%",158.4,"$467,700 14.78%",154.7,"$375,400 13.50%",155.5,"$336,100 5.85%",143.5,"$217,400 17.82%"
Toronto E05,144.3,"$385,900 3.81%",159.3,"$562,500 9.71%",156.9,"$432,500 7.54%",143.7,"$312,400 7.80%",128.6,"$252,700 -4.60%"
Toronto E06,168.0,"$474,700 16.50%",168.9,"$482,700 18.28%",170.1,"$402,300 13.10%",-,- -,152.6,"$336,500 5.31%"
Toronto E07,150.8,"$371,800 9.43%",158.9,"$520,100 7.29%",158.7,"$414,800 8.77%",152.9,"$330,600 9.84%",131.5,"$225,200 6.82%"
Toronto E08,147.5,"$361,500 10.49%",161.3,"$503,500 16.88%",152.9,"$391,300 9.14%",148.9,"$301,400 12.04%",120.3,"$192,100 -2.75%"
Toronto E09,141.2,"$340,900 6.65%",151.4,"$430,900 11.82%",146.7,"$360,000 11.39%",131.4,"$242,100 -0.90%",131.4,"$246,400 1.55%"
Toronto E10,149.9,"$424,400 8.70%",153.7,"$492,000 11.46%",155.2,"$403,700 10.78%",138.6,"$242,700 4.84%",96.0,"$154,700 -18.64%"
Toronto E11,139.8,"$308,200 4.80%",152.7,"$424,100 5.75%",145.7,"$330,600 7.77%",115.8,"$227,600 2.93%",121.9,"$181,900 5.54%"
