Toronto C04,153.2,"$933,400 8.96%",154.1,"$1,104,600 9.37%",153.2,"$734,400 6.91%",153.7,"$574,300 20.83%",150.1,"$366,300 10.29%"
Toronto C06,155.0,"$556,500 10.40%",156.1,"$666,000 11.74%",141.7,"$521,300 6.06%",139.6,"$380,900 7.72%",154.9,"$342,300 9.24%"
Toronto C07,156.1,"$490,200 7.58%",163.8,"$746,300 14.15%",152.4,"$561,000 17.05%",130.7,"$385,000 6.87%",154.1,"$353,100 2.60%"
Toronto C08,163.1,"$409,100 2.77%",156.2,"$482,600 4.62%",156.7,"$638,800 3.84%",173.4,"$510,200 -1.42%",164.2,"$371,000 2.75%"
Toronto C09,132.5,"$1,017,200 -2.14%",129.8,"$1,630,900 -3.06%",147.4,"$1,199,600 5.51%",161.1,"$831,600 11.33%",131.0,"$434,000 -2.31%"
Toronto C10,165.2,"$551,200 3.19%",147.6,"$907,800 0.96%",157.3,"$777,400 1.88%",206.3,"$464,900 8.18%",169.6,"$405,600 2.73%"
Toronto C11,136.4,"$546,900 -0.07%",154.6,"$1,067,300 10.04%",166.0,"$751,100 13.93%",110.0,"$175,400 -4.68%",121.2,"$175,800 -8.67%"
Toronto C12,146.3,"$1,151,400 -8.33%",140.8,"$1,526,100 0.07%",151.9,"$656,200 2.64%",137.6,"$445,300 -43.49%",165.1,"$532,300 -4.46%"
Toronto C13,139.8,"$516,600 5.43%",148.3,"$806,300 5.85%",144.9,"$467,100 11.29%",143.1,"$407,000 -6.53%",131.2,"$282,200 2.90%"
Toronto C14,160.7,"$545,600 8.43%",174.4,"$957,600 17.28%",181.8,"$885,400 27.49%",186.3,"$629,700 28.13%",153.8,"$389,300 3.64%"
Toronto C15,152.2,"$490,500 8.64%",160.7,"$756,600 5.86%",152.8,"$498,400 8.83%",156.5,"$386,300 9.36%",141.7,"$308,400 8.50%"
Toronto E01,175.2,"$528,900 8.75%",174.3,"$580,500 10.81%",175.1,"$548,600 10.06%",177.6,"$359,200 -16.97%",194.6,"$461,600 2.80%"
Toronto E02,161.1,"$592,400 8.63%",156.7,"$689,200 9.66%",165.7,"$542,900 9.01%",148.6,"$496,800 -15.28%",157.0,"$411,000 3.77%"
Toronto E03,153.4,"$478,300 9.26%",158.1,"$525,800 11.50%",147.9,"$483,800 5.34%",-,- -,129.5,"$222,100 2.29%"
Toronto E04,145.3,"$363,500 11.77%",149.1,"$440,100 10.94%",145.7,"$352,600 7.13%",140.7,"$301,500 2.03%",145.9,"$219,400 21.68%"
Toronto E05,137.8,"$378,300 2.68%",153.8,"$542,500 10.33%",152.5,"$421,300 9.48%",139.0,"$302,900 8.93%",119.9,"$236,400 -10.92%"
Toronto E06,153.9,"$437,800 5.92%",153.9,"$441,400 5.41%",156.5,"$371,300 4.13%",-,- -,143.1,"$330,000 1.49%"
Toronto E07,143.6,"$364,600 9.95%",153.5,"$502,700 12.37%",152.1,"$397,100 14.79%",139.4,"$301,300 2.35%",122.5,"$208,900 -0.24%"
Toronto E08,134.5,"$354,400 3.54%",147.0,"$459,600 7.06%",138.3,"$340,300 -3.08%",134.1,"$274,600 5.92%",109.0,"$171,400 -5.63%"
Toronto E09,134.6,"$324,600 4.02%",141.5,"$403,300 6.55%",139.6,"$342,500 8.13%",125.8,"$236,400 5.89%",128.1,"$251,300 0.31%"
Toronto E10,137.5,"$398,600 5.44%",140.8,"$448,900 7.40%",143.0,"$366,500 7.44%",127.8,"$227,100 5.62%",88.0,"$141,800 -20.43%"
Toronto E11,131.9,"$316,100 2.25%",142.4,"$416,400 3.71%",137.2,"$332,000 5.30%",110.3,"$216,200 4.75%",119.8,"$178,600 2.83%"
