Region,ComIndex,Composite,Composite Change,SFDIndex,SingleFamilyDetached,SingleFamilyDetached Change,SFAIndex,SingleFamilyAttached,SingleFamilyAttached Change,THIndex,TownHouse,TownHouse Change,ApaIndex,Apartment,Apartment Change,year,month
Toronto C14,284.1,"929,100",3.42%,281.4,"1,522,200",5.79%,226.1,"1,101,100",6.80%,317.1,"854,000",8.48%,281.4,"708,700",2.36%,2020,11
Toronto C15,266.5,"864,800",6.99%,297.2,"1,395,400",2.20%,244.0,"793,300",3.00%,300.0,"718,100",11.77%,251.6,"585,000",7.29%,2020,11
Toronto E01,378.9,"1,180,000",6.58%,373.5,"1,317,900",7.30%,381.9,"1,204,700",6.83%,433.6,"793,100",8.73%,355.5,"778,700",3.80%,2020,11
Toronto E02,317.3,"1,188,300",5.98%,280.3,"1,277,000",9.32%,342.9,"1,148,200",8.86%,343.2,"988,500",5.41%,272.2,"744,200",-7.45%,2020,11
Toronto E03,305.2,"938,800",8.42%,311.4,"1,049,900",9.15%,289.2,"947,100",8.40%,-,-,-,299.0,"436,900",4.00%,2020,11
Toronto E04,320.4,"791,800",13.06%,290.9,"857,600",12.93%,309.6,"746,100",15.09%,281.1,"609,400",6.92%,389.1,"599,200",15.84%,2020,11
Toronto E05,285.6,"749,400",11.61%,291.3,"1,025,800",11.01%,284.4,"783,700",12.77%,293.7,"638,700",12.06%,276.7,"543,500",11.53%,2020,11
Toronto E06,304.5,"849,100",10.21%,313.1,"894,400",14.10%,314.7,"748,400",14.27%,-,-,-,260.5,"550,900",-7.20%,2020,11
Toronto E07,304.5,"746,400",9.06%,303.1,"993,500",9.34%,294.3,"769,500",10.97%,299.4,"648,600",8.56%,308.0,"527,500",8.91%,2020,11
Toronto E08,314.2,"758,200",11.34%,293.4,"914,500",12.20%,262.3,"680,000",12.91%,325.2,"663,800",13.75%,351.4,"560,600",9.74%,2020,11
Toronto E09,299.3,"715,600",9.43%,291.4,"827,400",12.16%,287.0,"701,900",14.94%,331.6,"616,200",11.16%,303.7,"569,700",6.90%,2020,11
Toronto E10,308.4,"864,300",13.51%,289.9,"928,800",14.04%,294.5,"763,700",17.71%,368.8,"643,900",11.29%,304.2,"490,800",10.02%,2020,11
Toronto E11,317.8,"695,100",12.82%,311.7,"866,900",11.36%,317.6,"719,400",12.98%,255.9,"502,200",15.69%,377.9,"564,000",14.41%,2020,11
